circuit_name,circuitId,compound,air_temp,track_temp,base_time,degradation_rate
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,82.91454452512345,0.049900900377577766
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.56805434555703,0.028263934312156104
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,84.31200000000001,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.35944942067736,0.043916109625668505
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.46395676691729,0.06369235588972441
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.77206666666666,0.14289696969696955
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,84.79611372549019,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.71393401586319,0.02954953029195017
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.41468195364239,0.03294188741721845
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,85.0741884811519,0.007411858814118654
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,82.83003571428571,0.34279761904761974
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,83.796284644767,0.014014820473643904
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,85.29402301476186,0.0
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,83.69677241379308,0.011528078817734115
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,85.53710381888861,0.0
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,85.33436363636365,0.0
Mexico City Grand Prix,19,MEDIUM,25.547368421052628,45.63947368421053,84.59478846287662,0.05104947463642092
Mexico City Grand Prix,19,HARD,25.547368421052628,45.63947368421053,82.74271428571429,0.3938214285714286
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,101.31538888888888,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.4835,0.009000000000000176
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,97.74909881422926,0.0
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,100.93083516483516,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.73985146146566,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,101.22596078431373,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.04600677583286,0.0
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,99.85985314685317,0.008751748251747684
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.5200269258554,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,100.51717281968969,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.90196555618292,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,100.59763742690058,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,99.46789553924336,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,100.91119999999998,0.0
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,99.80414285714285,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,99.40994861660079,0.0
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,103.30797619047621,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.9168611111111,0.03245000000000051
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,99.44545115753812,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,100.97673649810802,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,99.21979107848675,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,102.55246428571428,0.0
Las Vegas Grand Prix,21,HARD,18.05,17.99444444444444,98.45236940801568,0.0
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,95.74717142857143,0.02162857142857237
Las Vegas Grand Prix,21,MEDIUM,18.05,17.99444444444444,98.96672222222223,0.07483333333333231
